customer_id,credit_score,risk_grade,external_active_loans,external_overdue_amount,bureau_pull_date
4955,328,HIGH,3,0,2025-01-01
4956,672,LOW,0,0,2025-01-01
4957,628,MEDIUM,0,0,2025-01-01
4958,545,HIGH,3,0,2025-01-01
4959,716,LOW,1,0,2025-01-01
4960,574,HIGH,2,500,2025-01-01
4961,819,LOW,3,0,2025-01-01
4962,682,LOW,1,0,2025-01-01
4963,723,LOW,1,0,2025-01-01
4964,768,LOW,1,0,2025-01-01
4965,597,MEDIUM,4,0,2025-01-01
4966,603,MEDIUM,2,0,2025-01-01
4967,471,HIGH,4,1500,2025-01-01
4968,399,HIGH,4,0,2025-01-01
4969,544,HIGH,1,0,2025-01-01
4970,390,HIGH,1,0,2025-01-01
4971,657,MEDIUM,1,0,2025-01-01
4972,488,HIGH,2,0,2025-01-01
4973,693,LOW,0,0,2025-01-01
4974,313,HIGH,1,0,2025-01-01
4975,828,LOW,1,0,2025-01-01
4976,543,HIGH,2,0,2025-01-01
4977,539,HIGH,2,0,2025-01-01
4978,822,LOW,1,1500,2025-01-01
4979,522,HIGH,4,0,2025-01-01
4980,407,HIGH,3,0,2025-01-01
4981,621,MEDIUM,3,1500,2025-01-01
4982,785,LOW,3,0,2025-01-01
4983,374,HIGH,4,0,2025-01-01
4984,582,MEDIUM,4,0,2025-01-01
4985,407,HIGH,3,0,2025-01-01
4986,497,HIGH,3,1500,2025-01-01
4987,510,HIGH,4,0,2025-01-01
4988,700,LOW,3,0,2025-01-01
4989,523,HIGH,2,0,2025-01-01
4990,680,LOW,1,0,2025-01-01
4991,606,MEDIUM,2,500,2025-01-01
4992,781,LOW,3,0,2025-01-01
4993,544,HIGH,1,1500,2025-01-01
4994,322,HIGH,1,1500,2025-01-01
4995,467,HIGH,1,1500,2025-01-01
4996,468,HIGH,3,0,2025-01-01
4997,803,LOW,0,0,2025-01-01
4998,529,HIGH,0,0,2025-01-01
4999,785,LOW,4,500,2025-01-01
5000,827,LOW,2,1500,2025-01-01
